1	357	1.2721603
1	423	1.004698
1	98	0.9572708
1	276	0.9533309
1	183	0.95020115
1	298	0.9395313
1	24	0.9355292
1	408	0.88370824
1	358	0.8547659
1	790	0.80910254
2	237	0.7632169
2	181	0.64738065
2	306	0.6125746
2	19	0.58904284
2	7	0.58816266
2	515	0.54497796
2	405	0.4903247
2	321	0.483712
2	25	0.47821411
2	845	0.45566562
3	331	0.7742148
3	313	0.63431394
3	332	0.6254439
3	895	0.58090264
3	270	0.58041817
3	682	0.5754888
3	301	0.5750861
3	678	0.56640136
3	315	0.5463269
3	288	0.544253
4	258	0.6232478
4	684	0.5600365
4	322	0.4638066
4	886	0.45522836
4	56	0.453266
4	331	0.43604258
4	325	0.43492004
4	305	0.4235015
4	174	0.41493505
4	306	0.4036584
5	28	0.9188335
5	739	0.88655096
5	546	0.85675985
5	202	0.80368394
5	472	0.79279965
5	662	0.7470678
5	189	0.72465444
5	432	0.7200631
5	118	0.7187348
5	214	0.6947279
6	845	1.1563795
6	204	1.0104774
6	121	0.90656304
6	479	0.8245732
6	432	0.77828884
6	705	0.77078533
6	218	0.72999424
6	604	0.7096887
6	9	0.7047984
6	588	0.69413453
7	526	1.2435694
7	506	0.9478496
7	239	0.8999013
7	290	0.85259867
7	148	0.8452263
7	427	0.8319023
7	298	0.80690247
7	444	0.7897487
7	465	0.7771765
7	332	0.7688913
8	195	0.82613224
8	176	0.7463855
8	161	0.7386115
8	385	0.60201186
8	222	0.59291977
8	68	0.53984964
8	117	0.5229119
8	92	0.50055915
8	230	0.46999484
8	33	0.4643165
9	185	0.48595053
9	197	0.4462843
9	480	0.4320067
9	96	0.4030557
9	269	0.37437603
9	505	0.37246138
9	271	0.36861777
9	172	0.36017194
9	82	0.35375258
9	481	0.35315466
10	8	0.9638517
10	514	0.9182274
10	301	0.8410063
10	479	0.83467776
10	481	0.8335825
10	47	0.7859674
10	455	0.7354685
10	213	0.71913534
10	143	0.71497184
10	14	0.70744914
11	178	1.0531342
11	198	0.932941
11	582	0.91484004
11	202	0.9088405
11	778	0.8851734
11	518	0.79724914
11	283	0.788806
11	306	0.78471196
11	387	0.70429707
11	694	0.6791525
12	660	0.7094813
12	97	0.67729837
12	71	0.6752106
12	527	0.65979934
12	568	0.654584
12	64	0.60002494
12	174	0.59337986
12	655	0.581431
12	193	0.5734125
12	275	0.544422
13	576	0.9059841
13	864	0.8513444
13	408	0.80408657
13	751	0.7545789
13	763	0.72260624
13	672	0.7221493
13	513	0.7115672
13	179	0.6909132
13	58	0.6406437
13	607	0.6346088
14	435	0.68187946
14	258	0.6616935
14	194	0.63299626
14	187	0.6257827
14	47	0.6209224
14	137	0.58259034
14	169	0.5770023
14	208	0.5755914
14	647	0.572188
14	273	0.5686485
15	304	0.789466
15	756	0.687219
15	291	0.6664015
15	515	0.6620089
15	117	0.62339455
15	281	0.61372226
15	181	0.57678944
15	1051	0.56277716
15	458	0.56038314
15	988	0.5411232
16	527	1.039566
16	192	0.99983907
16	276	0.9945792
16	173	0.8425313
16	159	0.8090252
16	176	0.7853484
16	153	0.7798282
16	603	0.7620475
16	124	0.7612063
16	24	0.6811939
17	15	0.6274176
17	14	0.50000644
17	150	0.4709532
17	405	0.4082969
17	288	0.39508483
17	293	0.3914139
17	742	0.38976374
17	690	0.368058
17	93	0.35396606
17	748	0.34494296
18	845	1.1006572
18	662	1.0965143
18	223	1.0533198
18	197	0.9824803
18	82	0.96918035
18	584	0.89240795
18	204	0.7543047
18	86	0.74533314
18	661	0.74225795
18	684	0.6957776
19	70	0.52224666
19	204	0.5153403
19	216	0.48877615
19	367	0.41309497
19	381	0.40727797
19	66	0.39975575
19	393	0.38800824
19	286	0.36721763
19	213	0.35029998
19	194	0.3418301
20	202	0.7642072
20	546	0.64292264
20	117	0.58881986
20	56	0.49949715
20	173	0.46649906
20	71	0.4657933
20	282	0.46244374
20	845	0.44616953
20	435	0.42763725
20	523	0.42107332
21	567	1.1605322
21	219	1.0490186
21	5	0.945627
21	444	0.92034364
21	333	0.8522687
21	443	0.8428528
21	559	0.7859953
21	1025	0.75172573
21	969	0.64811957
21	145	0.59766763
22	56	0.79168606
22	810	0.71634734
22	435	0.7152279
22	82	0.6558251
22	273	0.63442004
22	229	0.6311438
22	410	0.6109716
22	636	0.604726
22	298	0.59399986
22	396	0.5922415
23	216	1.0140259
23	182	0.93623763
23	273	0.9270618
23	382	0.91461235
23	176	0.89761466
23	431	0.88964844
23	69	0.86917794
23	226	0.8044364
23	197	0.79459345
23	98	0.75104713
24	527	0.92819643
24	15	0.66070175
24	22	0.658148
24	28	0.63930213
24	735	0.63240755
24	174	0.6036688
24	273	0.60185856
24	1	0.54816926
24	410	0.5450512
24	56	0.54150915
25	588	0.95214754
25	435	0.8165868
25	208	0.75555974
25	423	0.74091214
25	132	0.73002326
25	69	0.7183938
25	100	0.6537607
25	172	0.64652866
25	199	0.63058454
25	484	0.6134952
26	282	0.9891678
26	1	0.9591232
26	475	0.94347644
26	293	0.8562762
26	285	0.8018202
26	405	0.7834966
26	118	0.7181562
26	137	0.59396154
26	111	0.58932483
26	411	0.5803331
27	268	0.5562568
27	276	0.5138385
27	117	0.50563496
27	129	0.46147275
27	286	0.4442311
27	181	0.42685208
27	293	0.42513716
27	250	0.38945627
27	546	0.38384253
27	273	0.3717807
28	447	0.7818398
28	183	0.6609699
28	433	0.62225604
28	172	0.5920426
28	193	0.58868766
28	204	0.58178484
28	56	0.56825733
28	70	0.54481745
28	198	0.5395093
28	243	0.53745306
29	322	0.5914316
29	242	0.57197994
29	264	0.49455684
29	147	0.42552638
29	183	0.41596475
29	176	0.41030496
29	357	0.40596786
29	332	0.39498103
29	301	0.39254832
29	307	0.3882419
30	316	0.56846666
30	496	0.54339397
30	898	0.52846974
30	191	0.52002126
30	22	0.4942711
30	584	0.48737606
30	8	0.44980618
30	199	0.44402865
30	520	0.44297245
30	66	0.42749122
31	479	0.65820426
31	302	0.5691605
31	134	0.5507557
31	604	0.5264554
31	177	0.5164582
31	435	0.49975562
31	269	0.48439145
31	327	0.47475463
31	182	0.46678895
31	482	0.4590452
32	1	0.81101674
32	121	0.74457395
32	300	0.61328137
32	246	0.6111256
32	50	0.5981644
32	597	0.5857784
32	293	0.5855742
32	125	0.5684612
32	276	0.5436015
32	147	0.5026159
33	331	0.6720263
33	323	0.6377002
33	326	0.5942044
33	264	0.5291388
33	299	0.5015676
33	288	0.48802373
33	358	0.4728377
33	332	0.42743617
33	313	0.4145876
33	342	0.40079644
34	245	0.49897498
34	307	0.45715478
34	323	0.42565003
34	937	0.41925657
34	306	0.4109965
34	311	0.39867407
34	882	0.38956
34	872	0.38089666
34	326	0.35949895
34	304	0.3578254
35	259	0.5282901
35	1025	0.50570965
35	873	0.4638563
35	245	0.45528674
35	260	0.44451842
35	304	0.44224268
35	678	0.43423352
35	331	0.41967264
35	682	0.396664
35	688	0.3803881
36	286	0.45570812
36	538	0.4440635
36	328	0.40396333
36	326	0.40379196
36	292	0.4009991
36	294	0.37600332
36	887	0.36927593
36	322	0.34811002
36	259	0.331734
36	305	0.32804593
37	96	0.67375475
37	174	0.65682286
37	566	0.64595103
37	188	0.6414881
37	182	0.6051547
37	29	0.5997947
37	195	0.5989349
37	17	0.5965839
37	12	0.5824838
37	144	0.56992316
38	72	0.89673054
38	739	0.78649014
38	385	0.7382137
38	755	0.7282796
38	157	0.702404
38	4	0.6838975
38	210	0.6824275
38	196	0.6516435
38	820	0.6369159
38	575	0.63266355
39	340	0.67805415
39	286	0.6319603
39	328	0.62298274
39	305	0.52738625
39	303	0.5176514
39	321	0.50933313
39	271	0.48616663
39	311	0.46794966
39	302	0.46647987
39	346	0.44655165
40	319	0.7529385
40	301	0.70422566
40	269	0.63048637
40	887	0.5739739
40	690	0.55810016
40	311	0.5549107
40	307	0.552146
40	286	0.53767335
40	289	0.5300697
40	345	0.527074
41	204	0.6988002
41	186	0.6915593
41	357	0.6016591
41	318	0.56352323
41	527	0.5605276
41	216	0.55008525
41	210	0.54244137
41	193	0.5297716
41	515	0.5268447
41	208	0.5071681
42	423	0.96939445
42	230	0.96561766
42	235	0.9295004
42	739	0.86266303
42	418	0.81993794
42	501	0.80109715
42	238	0.7355958
42	476	0.7177858
42	291	0.70897937
42	692	0.6790474
43	385	0.9675671
43	87	0.96737957
43	427	0.93120027
43	147	0.81030434
43	68	0.7516409
43	588	0.7310624
43	116	0.7200585
43	9	0.7119795
43	242	0.69922525
43	302	0.69072586
44	64	0.97109276
44	154	0.95527315
44	588	0.82958907
44	288	0.74203485
44	28	0.73427385
44	582	0.70329136
44	265	0.7019102
44	418	0.6974309
44	178	0.6932043
44	333	0.6893909
45	118	0.78035057
45	117	0.66632044
45	125	0.65556073
45	405	0.6210044
45	111	0.60852987
45	546	0.58145255
45	864	0.5155278
45	222	0.50929374
45	252	0.4704062
45	1028	0.4534038
46	748	0.58046716
46	302	0.57203114
46	340	0.5191588
46	307	0.49669895
46	269	0.4707206
46	1	0.46227932
46	292	0.45735374
46	311	0.45416605
46	183	0.41563183
46	300	0.40421978
47	319	0.5777212
47	325	0.51091003
47	306	0.51074225
47	333	0.45572987
47	242	0.4472603
47	270	0.43675253
47	304	0.4235118
47	887	0.4110763
47	286	0.3572377
47	300	0.34483323
48	318	0.7299975
48	134	0.6888139
48	176	0.6511365
48	69	0.6305237
48	657	0.62467366
48	604	0.61567736
48	603	0.6109752
48	655	0.6062071
48	22	0.59201646
48	205	0.58573884
49	83	0.921655
49	1047	0.9122567
49	588	0.90791786
49	179	0.88596034
49	273	0.78520423
49	709	0.7842624
49	176	0.75778353
49	192	0.73713696
49	558	0.71919125
49	596	0.69918185
50	508	0.67320776
50	276	0.60113996
50	324	0.52348787
50	325	0.48523784
50	93	0.4208541
50	763	0.4186055
50	13	0.38667703
50	333	0.35536912
50	150	0.33917752
50	132	0.3381561
51	480	0.48609868
51	283	0.44358587
51	98	0.4085222
51	174	0.40822774
51	478	0.3952227
51	202	0.38340008
51	318	0.37147963
51	588	0.3213361
51	187	0.31959987
51	657	0.30933237
52	294	0.76534
52	151	0.76031125
52	15	0.72480804
52	124	0.6690219
52	1	0.6399908
52	628	0.6220702
52	125	0.5965422
52	222	0.5799566
52	238	0.55770606
52	245	0.55196863
53	222	0.80170083
53	117	0.7123243
53	405	0.6654661
53	237	0.6055643
53	1	0.5685164
53	50	0.5286461
53	109	0.48581457
53	520	0.44880807
53	471	0.44753093
53	183	0.42006743
54	597	0.73945904
54	293	0.66286254
54	118	0.6329441
54	246	0.59826237
54	405	0.56550115
54	258	0.5618935
54	300	0.5595085
54	928	0.5526748
54	282	0.5389621
54	345	0.52423316
55	50	0.5996115
55	1	0.5595854
55	172	0.512875
55	597	0.4448167
55	252	0.40441033
55	472	0.40231684
55	100	0.38929772
55	210	0.35062963
55	183	0.34944168
55	550	0.34290507
56	274	1.1637849
56	174	0.9387646
56	218	0.8463201
56	180	0.8274692
56	559	0.78735983
56	230	0.7663831
56	401	0.7341008
56	380	0.72484046
56	69	0.72270757
56	217	0.7086131
57	118	0.8416473
57	237	0.83920854
57	866	0.80476445
57	252	0.7707642
57	273	0.7176117
57	597	0.7057419
57	12	0.7054619
57	928	0.704363
57	235	0.6984769
57	322	0.677877
58	96	0.94249123
58	79	0.79189783
58	211	0.79029113
58	190	0.78298193
58	512	0.7710215
58	317	0.73049706
58	202	0.71917766
58	124	0.66949815
58	288	0.6605089
58	196	0.64712983
59	91	1.2725908
59	988	1.0320234
59	470	1.0115808
59	501	0.84779173
59	628	0.84723175
59	171	0.84091467
59	73	0.8327727
59	38	0.8305422
59	19	0.8254644
59	530	0.8174449
60	443	1.3549643
60	419	1.1850046
60	520	1.0223101
60	504	0.992149
60	432	0.88668007
60	238	0.88390434
60	121	0.82003117
60	521	0.8193488
60	447	0.78082585
60	294	0.7699568
61	313	0.55770427
61	271	0.5043207
61	272	0.500658
61	300	0.49872166
61	286	0.4942719
61	689	0.4264345
61	748	0.4160875
61	259	0.40472636
61	322	0.40317383
61	879	0.402967
62	183	1.093606
62	196	0.8918172
62	186	0.88970673
62	657	0.8048775
62	529	0.78243655
62	258	0.77995217
62	177	0.73499453
62	755	0.7241202
