0	16121	1.336781
0	8347	1.1994605
0	37396	1.1894693
0	1815	1.1845976
0	4886	1.1757665
0	24	1.1225474
0	3	1.1129389
0	6836	1.0891243
0	2465	1.0881633
0	4404	1.0826125
1	10470	1.1234224
1	4443	1.1163125
1	2330	1.1062309
1	13460	1.0997281
1	1771	1.0956445
1	337	1.0833145
1	2788	1.0773816
1	3698	1.0764613
1	2327	1.0672693
1	9794	1.061791
2	483	1.2022287
2	3625	1.188054
2	1173	1.0563178
2	1641	1.0309812
2	337	1.014822
2	37721	1.0077088
2	683	0.9904778
2	26	0.9758408
2	435	0.96652424
2	1730	0.96026504
3	313	0.19188532
3	2886	0.1809119
3	342	0.17821877
3	45	0.1774069
3	483	0.17512499
3	134	0.175083
3	2745	0.17379768
3	1846	0.17351033
3	1508	0.17113672
3	386	0.1707209
4	38592	1.2050093
4	21385	1.162929
4	2869	1.1414822
4	15571	1.139528
4	10433	1.1298432
4	4340	1.1207863
4	11742	1.1121927
4	14356	1.1034973
4	14276	1.0916901
4	21356	1.090421
5	2604	0.40659398
5	6079	0.39595103
5	683	0.38769034
5	8316	0.38298905
5	2667	0.37895444
5	1173	0.3721315
5	7348	0.36901385
5	2711	0.3649851
5	4324	0.36404547
5	2387	0.3640306
6	15163	0.50494987
6	15250	0.47587517
6	2998	0.46616432
6	14820	0.45904243
6	9400	0.45848808
6	18957	0.45461366
6	15996	0.4456969
6	3860	0.44297394
6	21126	0.44179597
6	15991	0.4227549
7	2633	1.1871821
7	4343	1.1444256
7	2269	1.1383616
7	2501	1.120198
7	17187	1.1192868
7	1706	1.1038626
7	1508	1.0907248
7	2539	1.0758494
7	2333	1.071189
7	4576	1.0613856
8	3439	0.48648357
8	2067	0.44581816
8	1704	0.43744704
8	1539	0.43685454
8	4283	0.4368495
8	2333	0.43592754
8	4684	0.42925617
8	3494	0.40747517
8	1627	0.4041433
8	4321	0.39702076
9	15703	1.451097
9	2699	1.2458789
9	2387	1.2407745
9	9440	1.1767863
9	5884	1.1727778
9	1730	1.1515574
9	1652	1.1346583
9	670	1.1262408
9	2816	1.1161597
9	2766	1.1161026
10	3835	1.2211878
10	259	1.1752837
10	265	1.0887667
10	354	1.0848985
10	480	1.0838352
10	670	1.0747839
10	2392	1.0716677
10	1465	1.065393
10	4926	1.0613245
10	2292	1.0589148
11	1535	0.71687406
11	150	0.7110032
11	3815	0.64012295
11	1508	0.6381099
11	650	0.6342034
11	98	0.63359475
11	1524	0.6292954
11	136	0.62681943
11	354	0.60930276
11	53	0.5909208
12	342	0.3536107
12	3479	0.33640403
12	1560	0.33134687
12	8830	0.33056787
12	312	0.3259053
12	483	0.32573864
12	134	0.32300994
12	2747	0.32094672
12	3010	0.3138043
12	8995	0.3130791
13	132	1.2756486
13	450	1.2058249
13	1014	1.2001508
13	2590	1.171022
13	26	1.1489996
13	3815	1.1362627
13	138	1.1335641
13	54	1.128739
13	2527	1.1200932
13	282	1.1196904
14	13565	1.2187632
14	12759	1.2164241
14	9543	1.2126181
14	2147	1.1733793
14	2258	1.1467582
14	2893	1.1253706
14	20787	1.092019
14	518	1.0785072
14	11356	1.073726
14	2788	1.0724881
15	1655	0.95176876
15	45	0.93341863
15	20747	0.9071136
15	1511	0.89372647
15	5949	0.8842711
15	342	0.88361377
15	9367	0.8737919
15	321	0.86568177
15	5880	0.86375207
15	150	0.8463591
16	21643	1.3457193
16	460	1.1962216
16	2893	1.151439
16	187	1.1504698
16	20952	1.1229111
16	4327	1.0979836
16	3477	1.0774423
16	29326	1.0754944
16	42808	1.07129
16	4784	1.0700554
17	391	1.1781892
17	512	1.1685747
17	351	1.1661053
17	404	1.1447202
17	282	1.1246697
17	14356	1.1124063
17	0	1.1118296
17	1666	1.1009923
17	2739	1.0926424
17	1565	1.0897305
18	7958	1.3418381
18	12521	1.3394423
18	15136	1.2846173
18	3901	1.2822344
18	2764	1.2821386
18	2679	1.2752184
18	5916	1.2746145
18	11356	1.2734246
18	3830	1.26728
18	24353	1.2640281
19	18814	1.2458888
19	2661	1.197535
19	5262	1.105132
19	13871	1.088105
19	3906	1.0851508
19	10230	1.0723462
19	26649	1.062277
19	4306	1.0530074
19	31428	1.047471
19	4124	1.0442916
20	683	0.39266434
20	789	0.3821245
20	1666	0.37527227
20	1641	0.3750687
20	1613	0.36966217
20	354	0.36882836
20	3625	0.36366332
20	265	0.35363767
20	53	0.34424663
20	241	0.33971757
21	2742	1.3489581
21	8836	1.2100451
21	5303	1.2069654
21	5884	1.1698719
21	3267	1.1560217
21	4887	1.1523288
21	7039	1.1473199
21	2323	1.1315103
21	3477	1.1205587
21	481	1.0985334
22	19813	1.1787767
22	10433	1.1456239
22	1627	1.1385686
22	11387	1.1257539
22	12272	1.1203438
22	1256	1.0833589
22	2496	1.0549898
22	13080	1.0405837
22	16898	1.0357364
22	16160	1.0332174
23	17029	1.234511
23	11443	1.2283179
23	10418	1.2165926
23	12247	1.1821319
23	54287	1.1750826
23	11543	1.1620113
23	12277	1.1365595
23	21653	1.1354169
23	5941	1.1200738
23	10702	1.1076416
24	3740	1.3908056
24	398545	1.3053666
24	5728	1.3029091
24	506540	1.2897118
24	4353	1.2503335
24	3906	1.2365998
24	2824	1.2347168
24	3487	1.2221302
24	13930	1.216355
24	34685	1.2153951
25	2269	1.306673
25	3817	1.2233824
25	5781	1.2152646
25	282	1.202518
25	3698	1.1676844
25	2261	1.1519396
25	365	1.1438687
25	1935	1.1280208
25	288	1.1185589
25	1819	1.1155578
26	6015	1.2244413
26	920	1.2158734
26	2770	1.1375996
26	2444	1.1141618
26	3493	1.1129751
26	2589	1.1081148
26	301	1.0859578
26	2844	1.071667
26	4747	1.067422
26	9183	1.0615047
27	2733	1.2595272
27	640	1.2163463
27	1319	1.1923369
27	468	1.1605233
27	8794	1.1204672
27	580079	1.1108873
27	14321	1.102099
27	9058	1.1016124
27	2362	1.1004219
27	74	1.0735369
28	136	1.1643032
28	2771	1.1159499
28	35	1.0975373
28	12	1.094497
28	18935	1.0614854
28	366	1.053645
28	245	1.0316333
28	50	1.0277423
28	504	1.0241824
28	9008	1.022174
29	412	1.1072972
29	2465	1.0604615
29	7619	1.0559847
29	50	1.043307
29	32	1.0400869
29	163	1.0215343
29	7520	1.0149797
29	7196	1.0111196
29	2477	1.0001879
29	5808	0.99779
30	17	1.2079561
30	1469	1.1525897
30	219	1.0899136
