1	412	1
1	665	1
1	1346	1
1	1482	1
1	456	1
1	303	1
1	934	1
1	334	1
1	442	1
1	58	1
2	1399	1
2	1644	1
2	1464	1
2	401	1
2	591	1
2	724	1
2	1147	1
2	1112	1
2	1581	1
2	761	1
3	1059	1
3	293	1
3	1017	1
3	1511	1
3	773	1
3	950	1
3	580	1
3	833	1
3	383	1
3	429	1
4	574	1
4	1419	1
4	127	1
4	742	1
4	810	1
4	601	1
4	860	1
4	846	1
4	841	1
4	690	1
5	1101	1
5	624	1
5	354	1
5	1434	1
5	1284	1
5	1491	1
5	1205	1
5	199	1
5	936	1
5	1099	1
6	1291	1
6	1617	1
6	233	1
6	1124	1
6	438	1
6	1594	1
6	387	1
6	784	1
6	611	1
6	107	1
7	306	1
7	65	1
7	1506	1
7	1245	1
7	1241	1
7	1323	1
7	1338	1
7	1122	1
7	464	1
7	327	1
8	1100	1
8	338	1
8	1194	1
8	1239	1
8	625	1
8	9	1
8	1013	1
8	184	1
8	486	1
8	1195	1
9	868	1
9	1627	1
9	391	1
9	128	1
9	447	1
9	29	1
9	1501	1
9	950	1
9	542	1
9	1552	1
10	228	1
10	1475	1
10	758	1
10	1190	1
10	1316	1
10	731	1
10	856	1
10	759	1
10	833	1
10	1142	1
11	474	1
11	762	1
11	1380	1
11	18	1
11	1113	1
11	1334	1
11	1451	1
11	1148	1
11	587	1
11	708	1
12	1631	1
12	186	1
12	429	1
12	251	1
12	1293	1
12	108	1
12	620	1
12	521	1
12	716	1
12	1033	1
13	1455	1
13	1186	1
13	1454	1
13	386	1
13	965	1
13	1346	1
13	1160	1
13	652	1
13	883	1
13	1261	1
14	126	1
14	48	1
14	851	1
14	855	1
14	1080	1
14	1556	1
14	815	1
14	1122	1
14	873	1
14	974	1
15	623	1
15	189	1
15	1488	1
15	995	1
15	552	1
15	103	1
15	1110	1
15	1067	1
15	757	1
15	709	1
16	1530	1
16	165	1
16	1265	1
16	979	1
16	1590	1
16	1065	1
16	915	1
16	1094	1
16	384	1
16	1464	1
17	253	1
17	1515	1
17	1270	1
17	1406	1
17	621	1
17	1432	1
17	876	1
17	307	1
17	404	1
17	884	1
18	250	1
18	780	1
18	1664	1
18	985	1
18	900	1
18	337	1
18	598	1
18	1252	1
18	1651	1
18	377	1
19	141	1
19	1486	1
19	683	1
19	284	1
19	465	1
19	685	1
19	1063	1
19	1303	1
19	33	1
19	1251	1
20	990	1
20	658	1
20	303	1
20	266	1
20	1673	1
20	56	1
20	610	1
20	195	1
20	795	1
20	1368	1
21	1456	1
21	332	1
21	1344	1
21	1482	1
21	111	1
21	1326	1
21	427	1
21	781	1
21	627	1
21	792	1
22	366	1
22	1017	1
22	1659	1
22	631	1
22	1255	1
22	572	1
22	886	1
22	407	1
22	1352	1
22	621	1
23	521	1
23	1184	1
23	77	1
23	1479	1
23	29	1
23	762	1
23	655	1
23	1476	1
23	1293	1
23	1543	1
24	499	1
24	484	1
24	240	1
24	1258	1
24	736	1
24	1161	1
24	670	1
24	892	1
24	67	1
24	946	1
25	1259	1
25	817	1
25	1392	1
25	1554	1
25	130	1
25	918	1
25	1463	1
25	137	1
25	345	1
25	1652	1
26	1174	1
